dataset,trial_id,mat_path,n_frames,d_br_peak_bpm,duration_sec_assumed,fps_assumed,read_error
SCAMPS,P002009,dataset/SCAMPS/scamps_videos/P002009.mat,,,,30.000000,"FileNotFoundError: [Errno 2] Unable to synchronously open file (unable to open file: name = 'dataset/SCAMPS/scamps_videos/P002009.mat', errno = 2, error message = 'No such file or directory', flags = 0, o_flags = 0)"
SCAMPS,P002010,dataset/SCAMPS/scamps_videos/P002010.mat,,,,30.000000,"FileNotFoundError: [Errno 2] Unable to synchronously open file (unable to open file: name = 'dataset/SCAMPS/scamps_videos/P002010.mat', errno = 2, error message = 'No such file or directory', flags = 0, o_flags = 0)"
SCAMPS,P002011,dataset/SCAMPS/scamps_videos/P002011.mat,,,,30.000000,"FileNotFoundError: [Errno 2] Unable to synchronously open file (unable to open file: name = 'dataset/SCAMPS/scamps_videos/P002011.mat', errno = 2, error message = 'No such file or directory', flags = 0, o_flags = 0)"
SCAMPS,P002012,dataset/SCAMPS/scamps_videos/P002012.mat,,,,30.000000,"FileNotFoundError: [Errno 2] Unable to synchronously open file (unable to open file: name = 'dataset/SCAMPS/scamps_videos/P002012.mat', errno = 2, error message = 'No such file or directory', flags = 0, o_flags = 0)"
SCAMPS,P002013,dataset/SCAMPS/scamps_videos/P002013.mat,,,,30.000000,"FileNotFoundError: [Errno 2] Unable to synchronously open file (unable to open file: name = 'dataset/SCAMPS/scamps_videos/P002013.mat', errno = 2, error message = 'No such file or directory', flags = 0, o_flags = 0)"
SCAMPS,P002014,dataset/SCAMPS/scamps_videos/P002014.mat,,,,30.000000,"FileNotFoundError: [Errno 2] Unable to synchronously open file (unable to open file: name = 'dataset/SCAMPS/scamps_videos/P002014.mat', errno = 2, error message = 'No such file or directory', flags = 0, o_flags = 0)"
SCAMPS,P002015,dataset/SCAMPS/scamps_videos/P002015.mat,,,,30.000000,"FileNotFoundError: [Errno 2] Unable to synchronously open file (unable to open file: name = 'dataset/SCAMPS/scamps_videos/P002015.mat', errno = 2, error message = 'No such file or directory', flags = 0, o_flags = 0)"
SCAMPS,P002016,dataset/SCAMPS/scamps_videos/P002016.mat,,,,30.000000,"FileNotFoundError: [Errno 2] Unable to synchronously open file (unable to open file: name = 'dataset/SCAMPS/scamps_videos/P002016.mat', errno = 2, error message = 'No such file or directory', flags = 0, o_flags = 0)"
SCAMPS,P002017,dataset/SCAMPS/scamps_videos/P002017.mat,,,,30.000000,"FileNotFoundError: [Errno 2] Unable to synchronously open file (unable to open file: name = 'dataset/SCAMPS/scamps_videos/P002017.mat', errno = 2, error message = 'No such file or directory', flags = 0, o_flags = 0)"
SCAMPS,P002018,dataset/SCAMPS/scamps_videos/P002018.mat,,,,30.000000,"FileNotFoundError: [Errno 2] Unable to synchronously open file (unable to open file: name = 'dataset/SCAMPS/scamps_videos/P002018.mat', errno = 2, error message = 'No such file or directory', flags = 0, o_flags = 0)"
SCAMPS,P002019,dataset/SCAMPS/scamps_videos/P002019.mat,,,,30.000000,"FileNotFoundError: [Errno 2] Unable to synchronously open file (unable to open file: name = 'dataset/SCAMPS/scamps_videos/P002019.mat', errno = 2, error message = 'No such file or directory', flags = 0, o_flags = 0)"
SCAMPS,P002020,dataset/SCAMPS/scamps_videos/P002020.mat,,,,30.000000,"FileNotFoundError: [Errno 2] Unable to synchronously open file (unable to open file: name = 'dataset/SCAMPS/scamps_videos/P002020.mat', errno = 2, error message = 'No such file or directory', flags = 0, o_flags = 0)"
SCAMPS,P002021,dataset/SCAMPS/scamps_videos/P002021.mat,,,,30.000000,"FileNotFoundError: [Errno 2] Unable to synchronously open file (unable to open file: name = 'dataset/SCAMPS/scamps_videos/P002021.mat', errno = 2, error message = 'No such file or directory', flags = 0, o_flags = 0)"
SCAMPS,P002022,dataset/SCAMPS/scamps_videos/P002022.mat,,,,30.000000,"FileNotFoundError: [Errno 2] Unable to synchronously open file (unable to open file: name = 'dataset/SCAMPS/scamps_videos/P002022.mat', errno = 2, error message = 'No such file or directory', flags = 0, o_flags = 0)"
SCAMPS,P002023,dataset/SCAMPS/scamps_videos/P002023.mat,,,,30.000000,"FileNotFoundError: [Errno 2] Unable to synchronously open file (unable to open file: name = 'dataset/SCAMPS/scamps_videos/P002023.mat', errno = 2, error message = 'No such file or directory', flags = 0, o_flags = 0)"
SCAMPS,P002024,dataset/SCAMPS/scamps_videos/P002024.mat,,,,30.000000,"FileNotFoundError: [Errno 2] Unable to synchronously open file (unable to open file: name = 'dataset/SCAMPS/scamps_videos/P002024.mat', errno = 2, error message = 'No such file or directory', flags = 0, o_flags = 0)"
SCAMPS,P002025,dataset/SCAMPS/scamps_videos/P002025.mat,,,,30.000000,"FileNotFoundError: [Errno 2] Unable to synchronously open file (unable to open file: name = 'dataset/SCAMPS/scamps_videos/P002025.mat', errno = 2, error message = 'No such file or directory', flags = 0, o_flags = 0)"
SCAMPS,P002026,dataset/SCAMPS/scamps_videos/P002026.mat,,,,30.000000,"FileNotFoundError: [Errno 2] Unable to synchronously open file (unable to open file: name = 'dataset/SCAMPS/scamps_videos/P002026.mat', errno = 2, error message = 'No such file or directory', flags = 0, o_flags = 0)"
SCAMPS,P002027,dataset/SCAMPS/scamps_videos/P002027.mat,,,,30.000000,"FileNotFoundError: [Errno 2] Unable to synchronously open file (unable to open file: name = 'dataset/SCAMPS/scamps_videos/P002027.mat', errno = 2, error message = 'No such file or directory', flags = 0, o_flags = 0)"
SCAMPS,P002028,dataset/SCAMPS/scamps_videos/P002028.mat,,,,30.000000,"FileNotFoundError: [Errno 2] Unable to synchronously open file (unable to open file: name = 'dataset/SCAMPS/scamps_videos/P002028.mat', errno = 2, error message = 'No such file or directory', flags = 0, o_flags = 0)"
SCAMPS,P002029,dataset/SCAMPS/scamps_videos/P002029.mat,,,,30.000000,"FileNotFoundError: [Errno 2] Unable to synchronously open file (unable to open file: name = 'dataset/SCAMPS/scamps_videos/P002029.mat', errno = 2, error message = 'No such file or directory', flags = 0, o_flags = 0)"
SCAMPS,P002030,dataset/SCAMPS/scamps_videos/P002030.mat,,,,30.000000,"FileNotFoundError: [Errno 2] Unable to synchronously open file (unable to open file: name = 'dataset/SCAMPS/scamps_videos/P002030.mat', errno = 2, error message = 'No such file or directory', flags = 0, o_flags = 0)"
SCAMPS,P002031,dataset/SCAMPS/scamps_videos/P002031.mat,,,,30.000000,"FileNotFoundError: [Errno 2] Unable to synchronously open file (unable to open file: name = 'dataset/SCAMPS/scamps_videos/P002031.mat', errno = 2, error message = 'No such file or directory', flags = 0, o_flags = 0)"
SCAMPS,P002032,dataset/SCAMPS/scamps_videos/P002032.mat,,,,30.000000,"FileNotFoundError: [Errno 2] Unable to synchronously open file (unable to open file: name = 'dataset/SCAMPS/scamps_videos/P002032.mat', errno = 2, error message = 'No such file or directory', flags = 0, o_flags = 0)"
SCAMPS,P002033,dataset/SCAMPS/scamps_videos/P002033.mat,,,,30.000000,"FileNotFoundError: [Errno 2] Unable to synchronously open file (unable to open file: name = 'dataset/SCAMPS/scamps_videos/P002033.mat', errno = 2, error message = 'No such file or directory', flags = 0, o_flags = 0)"
SCAMPS,P002034,dataset/SCAMPS/scamps_videos/P002034.mat,,,,30.000000,"FileNotFoundError: [Errno 2] Unable to synchronously open file (unable to open file: name = 'dataset/SCAMPS/scamps_videos/P002034.mat', errno = 2, error message = 'No such file or directory', flags = 0, o_flags = 0)"
SCAMPS,P002035,dataset/SCAMPS/scamps_videos/P002035.mat,,,,30.000000,"FileNotFoundError: [Errno 2] Unable to synchronously open file (unable to open file: name = 'dataset/SCAMPS/scamps_videos/P002035.mat', errno = 2, error message = 'No such file or directory', flags = 0, o_flags = 0)"
SCAMPS,P002036,dataset/SCAMPS/scamps_videos/P002036.mat,,,,30.000000,"FileNotFoundError: [Errno 2] Unable to synchronously open file (unable to open file: name = 'dataset/SCAMPS/scamps_videos/P002036.mat', errno = 2, error message = 'No such file or directory', flags = 0, o_flags = 0)"
SCAMPS,P002037,dataset/SCAMPS/scamps_videos/P002037.mat,,,,30.000000,"FileNotFoundError: [Errno 2] Unable to synchronously open file (unable to open file: name = 'dataset/SCAMPS/scamps_videos/P002037.mat', errno = 2, error message = 'No such file or directory', flags = 0, o_flags = 0)"
SCAMPS,P002038,dataset/SCAMPS/scamps_videos/P002038.mat,,,,30.000000,"FileNotFoundError: [Errno 2] Unable to synchronously open file (unable to open file: name = 'dataset/SCAMPS/scamps_videos/P002038.mat', errno = 2, error message = 'No such file or directory', flags = 0, o_flags = 0)"
SCAMPS,P002039,dataset/SCAMPS/scamps_videos/P002039.mat,,,,30.000000,"FileNotFoundError: [Errno 2] Unable to synchronously open file (unable to open file: name = 'dataset/SCAMPS/scamps_videos/P002039.mat', errno = 2, error message = 'No such file or directory', flags = 0, o_flags = 0)"
SCAMPS,P002040,dataset/SCAMPS/scamps_videos/P002040.mat,,,,30.000000,"FileNotFoundError: [Errno 2] Unable to synchronously open file (unable to open file: name = 'dataset/SCAMPS/scamps_videos/P002040.mat', errno = 2, error message = 'No such file or directory', flags = 0, o_flags = 0)"
SCAMPS,P002041,dataset/SCAMPS/scamps_videos/P002041.mat,,,,30.000000,"FileNotFoundError: [Errno 2] Unable to synchronously open file (unable to open file: name = 'dataset/SCAMPS/scamps_videos/P002041.mat', errno = 2, error message = 'No such file or directory', flags = 0, o_flags = 0)"
SCAMPS,P002042,dataset/SCAMPS/scamps_videos/P002042.mat,,,,30.000000,"FileNotFoundError: [Errno 2] Unable to synchronously open file (unable to open file: name = 'dataset/SCAMPS/scamps_videos/P002042.mat', errno = 2, error message = 'No such file or directory', flags = 0, o_flags = 0)"
SCAMPS,P002043,dataset/SCAMPS/scamps_videos/P002043.mat,,,,30.000000,"FileNotFoundError: [Errno 2] Unable to synchronously open file (unable to open file: name = 'dataset/SCAMPS/scamps_videos/P002043.mat', errno = 2, error message = 'No such file or directory', flags = 0, o_flags = 0)"
SCAMPS,P002044,dataset/SCAMPS/scamps_videos/P002044.mat,,,,30.000000,"FileNotFoundError: [Errno 2] Unable to synchronously open file (unable to open file: name = 'dataset/SCAMPS/scamps_videos/P002044.mat', errno = 2, error message = 'No such file or directory', flags = 0, o_flags = 0)"
SCAMPS,P002045,dataset/SCAMPS/scamps_videos/P002045.mat,,,,30.000000,"FileNotFoundError: [Errno 2] Unable to synchronously open file (unable to open file: name = 'dataset/SCAMPS/scamps_videos/P002045.mat', errno = 2, error message = 'No such file or directory', flags = 0, o_flags = 0)"
SCAMPS,P002046,dataset/SCAMPS/scamps_videos/P002046.mat,,,,30.000000,"FileNotFoundError: [Errno 2] Unable to synchronously open file (unable to open file: name = 'dataset/SCAMPS/scamps_videos/P002046.mat', errno = 2, error message = 'No such file or directory', flags = 0, o_flags = 0)"
SCAMPS,P002047,dataset/SCAMPS/scamps_videos/P002047.mat,,,,30.000000,"FileNotFoundError: [Errno 2] Unable to synchronously open file (unable to open file: name = 'dataset/SCAMPS/scamps_videos/P002047.mat', errno = 2, error message = 'No such file or directory', flags = 0, o_flags = 0)"
SCAMPS,P002048,dataset/SCAMPS/scamps_videos/P002048.mat,,,,30.000000,"FileNotFoundError: [Errno 2] Unable to synchronously open file (unable to open file: name = 'dataset/SCAMPS/scamps_videos/P002048.mat', errno = 2, error message = 'No such file or directory', flags = 0, o_flags = 0)"
SCAMPS,P002049,dataset/SCAMPS/scamps_videos/P002049.mat,,,,30.000000,"FileNotFoundError: [Errno 2] Unable to synchronously open file (unable to open file: name = 'dataset/SCAMPS/scamps_videos/P002049.mat', errno = 2, error message = 'No such file or directory', flags = 0, o_flags = 0)"
SCAMPS,P002050,dataset/SCAMPS/scamps_videos/P002050.mat,,,,30.000000,"FileNotFoundError: [Errno 2] Unable to synchronously open file (unable to open file: name = 'dataset/SCAMPS/scamps_videos/P002050.mat', errno = 2, error message = 'No such file or directory', flags = 0, o_flags = 0)"
SCAMPS,P002051,dataset/SCAMPS/scamps_videos/P002051.mat,,,,30.000000,"FileNotFoundError: [Errno 2] Unable to synchronously open file (unable to open file: name = 'dataset/SCAMPS/scamps_videos/P002051.mat', errno = 2, error message = 'No such file or directory', flags = 0, o_flags = 0)"
SCAMPS,P002052,dataset/SCAMPS/scamps_videos/P002052.mat,,,,30.000000,"FileNotFoundError: [Errno 2] Unable to synchronously open file (unable to open file: name = 'dataset/SCAMPS/scamps_videos/P002052.mat', errno = 2, error message = 'No such file or directory', flags = 0, o_flags = 0)"
SCAMPS,P002053,dataset/SCAMPS/scamps_videos/P002053.mat,,,,30.000000,"FileNotFoundError: [Errno 2] Unable to synchronously open file (unable to open file: name = 'dataset/SCAMPS/scamps_videos/P002053.mat', errno = 2, error message = 'No such file or directory', flags = 0, o_flags = 0)"
SCAMPS,P002054,dataset/SCAMPS/scamps_videos/P002054.mat,,,,30.000000,"FileNotFoundError: [Errno 2] Unable to synchronously open file (unable to open file: name = 'dataset/SCAMPS/scamps_videos/P002054.mat', errno = 2, error message = 'No such file or directory', flags = 0, o_flags = 0)"
SCAMPS,P002055,dataset/SCAMPS/scamps_videos/P002055.mat,,,,30.000000,"FileNotFoundError: [Errno 2] Unable to synchronously open file (unable to open file: name = 'dataset/SCAMPS/scamps_videos/P002055.mat', errno = 2, error message = 'No such file or directory', flags = 0, o_flags = 0)"
SCAMPS,P002056,dataset/SCAMPS/scamps_videos/P002056.mat,,,,30.000000,"FileNotFoundError: [Errno 2] Unable to synchronously open file (unable to open file: name = 'dataset/SCAMPS/scamps_videos/P002056.mat', errno = 2, error message = 'No such file or directory', flags = 0, o_flags = 0)"
SCAMPS,P002057,dataset/SCAMPS/scamps_videos/P002057.mat,,,,30.000000,"FileNotFoundError: [Errno 2] Unable to synchronously open file (unable to open file: name = 'dataset/SCAMPS/scamps_videos/P002057.mat', errno = 2, error message = 'No such file or directory', flags = 0, o_flags = 0)"
SCAMPS,P002058,dataset/SCAMPS/scamps_videos/P002058.mat,,,,30.000000,"FileNotFoundError: [Errno 2] Unable to synchronously open file (unable to open file: name = 'dataset/SCAMPS/scamps_videos/P002058.mat', errno = 2, error message = 'No such file or directory', flags = 0, o_flags = 0)"
SCAMPS,P002059,dataset/SCAMPS/scamps_videos/P002059.mat,,,,30.000000,"FileNotFoundError: [Errno 2] Unable to synchronously open file (unable to open file: name = 'dataset/SCAMPS/scamps_videos/P002059.mat', errno = 2, error message = 'No such file or directory', flags = 0, o_flags = 0)"
SCAMPS,P002060,dataset/SCAMPS/scamps_videos/P002060.mat,,,,30.000000,"FileNotFoundError: [Errno 2] Unable to synchronously open file (unable to open file: name = 'dataset/SCAMPS/scamps_videos/P002060.mat', errno = 2, error message = 'No such file or directory', flags = 0, o_flags = 0)"
SCAMPS,P002061,dataset/SCAMPS/scamps_videos/P002061.mat,,,,30.000000,"FileNotFoundError: [Errno 2] Unable to synchronously open file (unable to open file: name = 'dataset/SCAMPS/scamps_videos/P002061.mat', errno = 2, error message = 'No such file or directory', flags = 0, o_flags = 0)"
SCAMPS,P002062,dataset/SCAMPS/scamps_videos/P002062.mat,,,,30.000000,"FileNotFoundError: [Errno 2] Unable to synchronously open file (unable to open file: name = 'dataset/SCAMPS/scamps_videos/P002062.mat', errno = 2, error message = 'No such file or directory', flags = 0, o_flags = 0)"
SCAMPS,P002063,dataset/SCAMPS/scamps_videos/P002063.mat,,,,30.000000,"FileNotFoundError: [Errno 2] Unable to synchronously open file (unable to open file: name = 'dataset/SCAMPS/scamps_videos/P002063.mat', errno = 2, error message = 'No such file or directory', flags = 0, o_flags = 0)"
SCAMPS,P002064,dataset/SCAMPS/scamps_videos/P002064.mat,,,,30.000000,"FileNotFoundError: [Errno 2] Unable to synchronously open file (unable to open file: name = 'dataset/SCAMPS/scamps_videos/P002064.mat', errno = 2, error message = 'No such file or directory', flags = 0, o_flags = 0)"
SCAMPS,P002065,dataset/SCAMPS/scamps_videos/P002065.mat,,,,30.000000,"FileNotFoundError: [Errno 2] Unable to synchronously open file (unable to open file: name = 'dataset/SCAMPS/scamps_videos/P002065.mat', errno = 2, error message = 'No such file or directory', flags = 0, o_flags = 0)"
SCAMPS,P002066,dataset/SCAMPS/scamps_videos/P002066.mat,,,,30.000000,"FileNotFoundError: [Errno 2] Unable to synchronously open file (unable to open file: name = 'dataset/SCAMPS/scamps_videos/P002066.mat', errno = 2, error message = 'No such file or directory', flags = 0, o_flags = 0)"
SCAMPS,P002067,dataset/SCAMPS/scamps_videos/P002067.mat,,,,30.000000,"FileNotFoundError: [Errno 2] Unable to synchronously open file (unable to open file: name = 'dataset/SCAMPS/scamps_videos/P002067.mat', errno = 2, error message = 'No such file or directory', flags = 0, o_flags = 0)"
SCAMPS,P002068,dataset/SCAMPS/scamps_videos/P002068.mat,,,,30.000000,"FileNotFoundError: [Errno 2] Unable to synchronously open file (unable to open file: name = 'dataset/SCAMPS/scamps_videos/P002068.mat', errno = 2, error message = 'No such file or directory', flags = 0, o_flags = 0)"
SCAMPS,P002069,dataset/SCAMPS/scamps_videos/P002069.mat,,,,30.000000,"FileNotFoundError: [Errno 2] Unable to synchronously open file (unable to open file: name = 'dataset/SCAMPS/scamps_videos/P002069.mat', errno = 2, error message = 'No such file or directory', flags = 0, o_flags = 0)"
SCAMPS,P002070,dataset/SCAMPS/scamps_videos/P002070.mat,,,,30.000000,"FileNotFoundError: [Errno 2] Unable to synchronously open file (unable to open file: name = 'dataset/SCAMPS/scamps_videos/P002070.mat', errno = 2, error message = 'No such file or directory', flags = 0, o_flags = 0)"
SCAMPS,P002071,dataset/SCAMPS/scamps_videos/P002071.mat,,,,30.000000,"FileNotFoundError: [Errno 2] Unable to synchronously open file (unable to open file: name = 'dataset/SCAMPS/scamps_videos/P002071.mat', errno = 2, error message = 'No such file or directory', flags = 0, o_flags = 0)"
SCAMPS,P002072,dataset/SCAMPS/scamps_videos/P002072.mat,,,,30.000000,"FileNotFoundError: [Errno 2] Unable to synchronously open file (unable to open file: name = 'dataset/SCAMPS/scamps_videos/P002072.mat', errno = 2, error message = 'No such file or directory', flags = 0, o_flags = 0)"
SCAMPS,P002073,dataset/SCAMPS/scamps_videos/P002073.mat,,,,30.000000,"FileNotFoundError: [Errno 2] Unable to synchronously open file (unable to open file: name = 'dataset/SCAMPS/scamps_videos/P002073.mat', errno = 2, error message = 'No such file or directory', flags = 0, o_flags = 0)"
SCAMPS,P002074,dataset/SCAMPS/scamps_videos/P002074.mat,,,,30.000000,"FileNotFoundError: [Errno 2] Unable to synchronously open file (unable to open file: name = 'dataset/SCAMPS/scamps_videos/P002074.mat', errno = 2, error message = 'No such file or directory', flags = 0, o_flags = 0)"
SCAMPS,P002075,dataset/SCAMPS/scamps_videos/P002075.mat,,,,30.000000,"FileNotFoundError: [Errno 2] Unable to synchronously open file (unable to open file: name = 'dataset/SCAMPS/scamps_videos/P002075.mat', errno = 2, error message = 'No such file or directory', flags = 0, o_flags = 0)"
SCAMPS,P002076,dataset/SCAMPS/scamps_videos/P002076.mat,,,,30.000000,"FileNotFoundError: [Errno 2] Unable to synchronously open file (unable to open file: name = 'dataset/SCAMPS/scamps_videos/P002076.mat', errno = 2, error message = 'No such file or directory', flags = 0, o_flags = 0)"
SCAMPS,P002077,dataset/SCAMPS/scamps_videos/P002077.mat,,,,30.000000,"FileNotFoundError: [Errno 2] Unable to synchronously open file (unable to open file: name = 'dataset/SCAMPS/scamps_videos/P002077.mat', errno = 2, error message = 'No such file or directory', flags = 0, o_flags = 0)"
SCAMPS,P002078,dataset/SCAMPS/scamps_videos/P002078.mat,,,,30.000000,"FileNotFoundError: [Errno 2] Unable to synchronously open file (unable to open file: name = 'dataset/SCAMPS/scamps_videos/P002078.mat', errno = 2, error message = 'No such file or directory', flags = 0, o_flags = 0)"
SCAMPS,P002079,dataset/SCAMPS/scamps_videos/P002079.mat,,,,30.000000,"FileNotFoundError: [Errno 2] Unable to synchronously open file (unable to open file: name = 'dataset/SCAMPS/scamps_videos/P002079.mat', errno = 2, error message = 'No such file or directory', flags = 0, o_flags = 0)"
SCAMPS,P002080,dataset/SCAMPS/scamps_videos/P002080.mat,,,,30.000000,"FileNotFoundError: [Errno 2] Unable to synchronously open file (unable to open file: name = 'dataset/SCAMPS/scamps_videos/P002080.mat', errno = 2, error message = 'No such file or directory', flags = 0, o_flags = 0)"
SCAMPS,P002081,dataset/SCAMPS/scamps_videos/P002081.mat,,,,30.000000,"FileNotFoundError: [Errno 2] Unable to synchronously open file (unable to open file: name = 'dataset/SCAMPS/scamps_videos/P002081.mat', errno = 2, error message = 'No such file or directory', flags = 0, o_flags = 0)"
SCAMPS,P002082,dataset/SCAMPS/scamps_videos/P002082.mat,,,,30.000000,"FileNotFoundError: [Errno 2] Unable to synchronously open file (unable to open file: name = 'dataset/SCAMPS/scamps_videos/P002082.mat', errno = 2, error message = 'No such file or directory', flags = 0, o_flags = 0)"
SCAMPS,P002083,dataset/SCAMPS/scamps_videos/P002083.mat,,,,30.000000,"FileNotFoundError: [Errno 2] Unable to synchronously open file (unable to open file: name = 'dataset/SCAMPS/scamps_videos/P002083.mat', errno = 2, error message = 'No such file or directory', flags = 0, o_flags = 0)"
SCAMPS,P002084,dataset/SCAMPS/scamps_videos/P002084.mat,,,,30.000000,"FileNotFoundError: [Errno 2] Unable to synchronously open file (unable to open file: name = 'dataset/SCAMPS/scamps_videos/P002084.mat', errno = 2, error message = 'No such file or directory', flags = 0, o_flags = 0)"
SCAMPS,P002085,dataset/SCAMPS/scamps_videos/P002085.mat,,,,30.000000,"FileNotFoundError: [Errno 2] Unable to synchronously open file (unable to open file: name = 'dataset/SCAMPS/scamps_videos/P002085.mat', errno = 2, error message = 'No such file or directory', flags = 0, o_flags = 0)"
SCAMPS,P002086,dataset/SCAMPS/scamps_videos/P002086.mat,,,,30.000000,"FileNotFoundError: [Errno 2] Unable to synchronously open file (unable to open file: name = 'dataset/SCAMPS/scamps_videos/P002086.mat', errno = 2, error message = 'No such file or directory', flags = 0, o_flags = 0)"
SCAMPS,P002087,dataset/SCAMPS/scamps_videos/P002087.mat,,,,30.000000,"FileNotFoundError: [Errno 2] Unable to synchronously open file (unable to open file: name = 'dataset/SCAMPS/scamps_videos/P002087.mat', errno = 2, error message = 'No such file or directory', flags = 0, o_flags = 0)"
SCAMPS,P002088,dataset/SCAMPS/scamps_videos/P002088.mat,,,,30.000000,"FileNotFoundError: [Errno 2] Unable to synchronously open file (unable to open file: name = 'dataset/SCAMPS/scamps_videos/P002088.mat', errno = 2, error message = 'No such file or directory', flags = 0, o_flags = 0)"
SCAMPS,P002089,dataset/SCAMPS/scamps_videos/P002089.mat,,,,30.000000,"FileNotFoundError: [Errno 2] Unable to synchronously open file (unable to open file: name = 'dataset/SCAMPS/scamps_videos/P002089.mat', errno = 2, error message = 'No such file or directory', flags = 0, o_flags = 0)"
SCAMPS,P002090,dataset/SCAMPS/scamps_videos/P002090.mat,,,,30.000000,"FileNotFoundError: [Errno 2] Unable to synchronously open file (unable to open file: name = 'dataset/SCAMPS/scamps_videos/P002090.mat', errno = 2, error message = 'No such file or directory', flags = 0, o_flags = 0)"
SCAMPS,P002091,dataset/SCAMPS/scamps_videos/P002091.mat,,,,30.000000,"FileNotFoundError: [Errno 2] Unable to synchronously open file (unable to open file: name = 'dataset/SCAMPS/scamps_videos/P002091.mat', errno = 2, error message = 'No such file or directory', flags = 0, o_flags = 0)"
SCAMPS,P002092,dataset/SCAMPS/scamps_videos/P002092.mat,,,,30.000000,"FileNotFoundError: [Errno 2] Unable to synchronously open file (unable to open file: name = 'dataset/SCAMPS/scamps_videos/P002092.mat', errno = 2, error message = 'No such file or directory', flags = 0, o_flags = 0)"
SCAMPS,P002093,dataset/SCAMPS/scamps_videos/P002093.mat,,,,30.000000,"FileNotFoundError: [Errno 2] Unable to synchronously open file (unable to open file: name = 'dataset/SCAMPS/scamps_videos/P002093.mat', errno = 2, error message = 'No such file or directory', flags = 0, o_flags = 0)"
SCAMPS,P002094,dataset/SCAMPS/scamps_videos/P002094.mat,,,,30.000000,"FileNotFoundError: [Errno 2] Unable to synchronously open file (unable to open file: name = 'dataset/SCAMPS/scamps_videos/P002094.mat', errno = 2, error message = 'No such file or directory', flags = 0, o_flags = 0)"
SCAMPS,P002095,dataset/SCAMPS/scamps_videos/P002095.mat,,,,30.000000,"FileNotFoundError: [Errno 2] Unable to synchronously open file (unable to open file: name = 'dataset/SCAMPS/scamps_videos/P002095.mat', errno = 2, error message = 'No such file or directory', flags = 0, o_flags = 0)"
SCAMPS,P002096,dataset/SCAMPS/scamps_videos/P002096.mat,,,,30.000000,"FileNotFoundError: [Errno 2] Unable to synchronously open file (unable to open file: name = 'dataset/SCAMPS/scamps_videos/P002096.mat', errno = 2, error message = 'No such file or directory', flags = 0, o_flags = 0)"
SCAMPS,P002097,dataset/SCAMPS/scamps_videos/P002097.mat,,,,30.000000,"FileNotFoundError: [Errno 2] Unable to synchronously open file (unable to open file: name = 'dataset/SCAMPS/scamps_videos/P002097.mat', errno = 2, error message = 'No such file or directory', flags = 0, o_flags = 0)"
SCAMPS,P002098,dataset/SCAMPS/scamps_videos/P002098.mat,,,,30.000000,"FileNotFoundError: [Errno 2] Unable to synchronously open file (unable to open file: name = 'dataset/SCAMPS/scamps_videos/P002098.mat', errno = 2, error message = 'No such file or directory', flags = 0, o_flags = 0)"
SCAMPS,P002099,dataset/SCAMPS/scamps_videos/P002099.mat,,,,30.000000,"FileNotFoundError: [Errno 2] Unable to synchronously open file (unable to open file: name = 'dataset/SCAMPS/scamps_videos/P002099.mat', errno = 2, error message = 'No such file or directory', flags = 0, o_flags = 0)"
SCAMPS,P002100,dataset/SCAMPS/scamps_videos/P002100.mat,,,,30.000000,"FileNotFoundError: [Errno 2] Unable to synchronously open file (unable to open file: name = 'dataset/SCAMPS/scamps_videos/P002100.mat', errno = 2, error message = 'No such file or directory', flags = 0, o_flags = 0)"
SCAMPS,P002101,dataset/SCAMPS/scamps_videos/P002101.mat,,,,30.000000,"FileNotFoundError: [Errno 2] Unable to synchronously open file (unable to open file: name = 'dataset/SCAMPS/scamps_videos/P002101.mat', errno = 2, error message = 'No such file or directory', flags = 0, o_flags = 0)"
SCAMPS,P002102,dataset/SCAMPS/scamps_videos/P002102.mat,,,,30.000000,"FileNotFoundError: [Errno 2] Unable to synchronously open file (unable to open file: name = 'dataset/SCAMPS/scamps_videos/P002102.mat', errno = 2, error message = 'No such file or directory', flags = 0, o_flags = 0)"
SCAMPS,P002103,dataset/SCAMPS/scamps_videos/P002103.mat,,,,30.000000,"FileNotFoundError: [Errno 2] Unable to synchronously open file (unable to open file: name = 'dataset/SCAMPS/scamps_videos/P002103.mat', errno = 2, error message = 'No such file or directory', flags = 0, o_flags = 0)"
SCAMPS,P002104,dataset/SCAMPS/scamps_videos/P002104.mat,,,,30.000000,"FileNotFoundError: [Errno 2] Unable to synchronously open file (unable to open file: name = 'dataset/SCAMPS/scamps_videos/P002104.mat', errno = 2, error message = 'No such file or directory', flags = 0, o_flags = 0)"
SCAMPS,P002105,dataset/SCAMPS/scamps_videos/P002105.mat,,,,30.000000,"FileNotFoundError: [Errno 2] Unable to synchronously open file (unable to open file: name = 'dataset/SCAMPS/scamps_videos/P002105.mat', errno = 2, error message = 'No such file or directory', flags = 0, o_flags = 0)"
SCAMPS,P002106,dataset/SCAMPS/scamps_videos/P002106.mat,,,,30.000000,"FileNotFoundError: [Errno 2] Unable to synchronously open file (unable to open file: name = 'dataset/SCAMPS/scamps_videos/P002106.mat', errno = 2, error message = 'No such file or directory', flags = 0, o_flags = 0)"
