dataset,trial_id,mat_path,mat_exists,has_raw_frames,has_xsub,has_d_br,has_d_ppg,has_d_ekg,n_frames,rawframes_shape,d_br_shape,label_scope,read_error
SCAMPS,P002187,dataset/SCAMPS/scamps_videos/P002187.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P002188,dataset/SCAMPS/scamps_videos/P002188.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P002189,dataset/SCAMPS/scamps_videos/P002189.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P002190,dataset/SCAMPS/scamps_videos/P002190.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P002191,dataset/SCAMPS/scamps_videos/P002191.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P002192,dataset/SCAMPS/scamps_videos/P002192.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P002193,dataset/SCAMPS/scamps_videos/P002193.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P002194,dataset/SCAMPS/scamps_videos/P002194.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P002195,dataset/SCAMPS/scamps_videos/P002195.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P002196,dataset/SCAMPS/scamps_videos/P002196.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P002197,dataset/SCAMPS/scamps_videos/P002197.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P002198,dataset/SCAMPS/scamps_videos/P002198.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P002199,dataset/SCAMPS/scamps_videos/P002199.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P002200,dataset/SCAMPS/scamps_videos/P002200.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P002201,dataset/SCAMPS/scamps_videos/P002201.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P002202,dataset/SCAMPS/scamps_videos/P002202.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P002203,dataset/SCAMPS/scamps_videos/P002203.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P002204,dataset/SCAMPS/scamps_videos/P002204.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P002205,dataset/SCAMPS/scamps_videos/P002205.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P002206,dataset/SCAMPS/scamps_videos/P002206.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P002207,dataset/SCAMPS/scamps_videos/P002207.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P002208,dataset/SCAMPS/scamps_videos/P002208.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P002209,dataset/SCAMPS/scamps_videos/P002209.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P002210,dataset/SCAMPS/scamps_videos/P002210.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P002211,dataset/SCAMPS/scamps_videos/P002211.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P002212,dataset/SCAMPS/scamps_videos/P002212.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P002213,dataset/SCAMPS/scamps_videos/P002213.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P002214,dataset/SCAMPS/scamps_videos/P002214.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P002215,dataset/SCAMPS/scamps_videos/P002215.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P002216,dataset/SCAMPS/scamps_videos/P002216.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P002217,dataset/SCAMPS/scamps_videos/P002217.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P002218,dataset/SCAMPS/scamps_videos/P002218.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P002219,dataset/SCAMPS/scamps_videos/P002219.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P002220,dataset/SCAMPS/scamps_videos/P002220.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P002221,dataset/SCAMPS/scamps_videos/P002221.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P002222,dataset/SCAMPS/scamps_videos/P002222.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P002223,dataset/SCAMPS/scamps_videos/P002223.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P002224,dataset/SCAMPS/scamps_videos/P002224.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P002225,dataset/SCAMPS/scamps_videos/P002225.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P002226,dataset/SCAMPS/scamps_videos/P002226.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P002227,dataset/SCAMPS/scamps_videos/P002227.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P002228,dataset/SCAMPS/scamps_videos/P002228.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P002229,dataset/SCAMPS/scamps_videos/P002229.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P002230,dataset/SCAMPS/scamps_videos/P002230.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P002231,dataset/SCAMPS/scamps_videos/P002231.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P002232,dataset/SCAMPS/scamps_videos/P002232.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P002233,dataset/SCAMPS/scamps_videos/P002233.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P002234,dataset/SCAMPS/scamps_videos/P002234.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P002235,dataset/SCAMPS/scamps_videos/P002235.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P002236,dataset/SCAMPS/scamps_videos/P002236.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P002237,dataset/SCAMPS/scamps_videos/P002237.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P002238,dataset/SCAMPS/scamps_videos/P002238.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P002239,dataset/SCAMPS/scamps_videos/P002239.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P002240,dataset/SCAMPS/scamps_videos/P002240.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P002241,dataset/SCAMPS/scamps_videos/P002241.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P002242,dataset/SCAMPS/scamps_videos/P002242.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P002243,dataset/SCAMPS/scamps_videos/P002243.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P002244,dataset/SCAMPS/scamps_videos/P002244.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P002245,dataset/SCAMPS/scamps_videos/P002245.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P002246,dataset/SCAMPS/scamps_videos/P002246.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P002247,dataset/SCAMPS/scamps_videos/P002247.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P002248,dataset/SCAMPS/scamps_videos/P002248.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P002249,dataset/SCAMPS/scamps_videos/P002249.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P002250,dataset/SCAMPS/scamps_videos/P002250.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P002251,dataset/SCAMPS/scamps_videos/P002251.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P002252,dataset/SCAMPS/scamps_videos/P002252.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P002253,dataset/SCAMPS/scamps_videos/P002253.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P002254,dataset/SCAMPS/scamps_videos/P002254.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P002255,dataset/SCAMPS/scamps_videos/P002255.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P002256,dataset/SCAMPS/scamps_videos/P002256.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P002257,dataset/SCAMPS/scamps_videos/P002257.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P002258,dataset/SCAMPS/scamps_videos/P002258.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P002259,dataset/SCAMPS/scamps_videos/P002259.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P002260,dataset/SCAMPS/scamps_videos/P002260.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P002261,dataset/SCAMPS/scamps_videos/P002261.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P002262,dataset/SCAMPS/scamps_videos/P002262.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P002263,dataset/SCAMPS/scamps_videos/P002263.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P002264,dataset/SCAMPS/scamps_videos/P002264.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P002265,dataset/SCAMPS/scamps_videos/P002265.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P002266,dataset/SCAMPS/scamps_videos/P002266.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P002267,dataset/SCAMPS/scamps_videos/P002267.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P002268,dataset/SCAMPS/scamps_videos/P002268.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P002269,dataset/SCAMPS/scamps_videos/P002269.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P002270,dataset/SCAMPS/scamps_videos/P002270.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P002271,dataset/SCAMPS/scamps_videos/P002271.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P002272,dataset/SCAMPS/scamps_videos/P002272.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P002273,dataset/SCAMPS/scamps_videos/P002273.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P002274,dataset/SCAMPS/scamps_videos/P002274.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P002275,dataset/SCAMPS/scamps_videos/P002275.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P002276,dataset/SCAMPS/scamps_videos/P002276.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P002277,dataset/SCAMPS/scamps_videos/P002277.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P002278,dataset/SCAMPS/scamps_videos/P002278.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P002279,dataset/SCAMPS/scamps_videos/P002279.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P002280,dataset/SCAMPS/scamps_videos/P002280.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P002281,dataset/SCAMPS/scamps_videos/P002281.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P002282,dataset/SCAMPS/scamps_videos/P002282.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P002283,dataset/SCAMPS/scamps_videos/P002283.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P002284,dataset/SCAMPS/scamps_videos/P002284.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P002285,dataset/SCAMPS/scamps_videos/P002285.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P002286,dataset/SCAMPS/scamps_videos/P002286.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P002287,dataset/SCAMPS/scamps_videos/P002287.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P002288,dataset/SCAMPS/scamps_videos/P002288.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P002289,dataset/SCAMPS/scamps_videos/P002289.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P002290,dataset/SCAMPS/scamps_videos/P002290.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P002291,dataset/SCAMPS/scamps_videos/P002291.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P002292,dataset/SCAMPS/scamps_videos/P002292.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P002293,dataset/SCAMPS/scamps_videos/P002293.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P002294,dataset/SCAMPS/scamps_videos/P002294.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P002295,dataset/SCAMPS/scamps_videos/P002295.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P002296,dataset/SCAMPS/scamps_videos/P002296.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P002297,dataset/SCAMPS/scamps_videos/P002297.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P002298,dataset/SCAMPS/scamps_videos/P002298.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P002299,dataset/SCAMPS/scamps_videos/P002299.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P002300,dataset/SCAMPS/scamps_videos/P002300.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P002301,dataset/SCAMPS/scamps_videos/P002301.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P002302,dataset/SCAMPS/scamps_videos/P002302.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P002303,dataset/SCAMPS/scamps_videos/P002303.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P002304,dataset/SCAMPS/scamps_videos/P002304.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P002305,dataset/SCAMPS/scamps_videos/P002305.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P002306,dataset/SCAMPS/scamps_videos/P002306.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P002307,dataset/SCAMPS/scamps_videos/P002307.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P002308,dataset/SCAMPS/scamps_videos/P002308.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P002309,dataset/SCAMPS/scamps_videos/P002309.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P002310,dataset/SCAMPS/scamps_videos/P002310.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P002311,dataset/SCAMPS/scamps_videos/P002311.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P002312,dataset/SCAMPS/scamps_videos/P002312.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P002313,dataset/SCAMPS/scamps_videos/P002313.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P002314,dataset/SCAMPS/scamps_videos/P002314.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P002315,dataset/SCAMPS/scamps_videos/P002315.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P002316,dataset/SCAMPS/scamps_videos/P002316.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P002317,dataset/SCAMPS/scamps_videos/P002317.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P002318,dataset/SCAMPS/scamps_videos/P002318.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P002319,dataset/SCAMPS/scamps_videos/P002319.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P002320,dataset/SCAMPS/scamps_videos/P002320.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P002321,dataset/SCAMPS/scamps_videos/P002321.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P002322,dataset/SCAMPS/scamps_videos/P002322.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P002323,dataset/SCAMPS/scamps_videos/P002323.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P002324,dataset/SCAMPS/scamps_videos/P002324.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P002325,dataset/SCAMPS/scamps_videos/P002325.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P002326,dataset/SCAMPS/scamps_videos/P002326.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P002327,dataset/SCAMPS/scamps_videos/P002327.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P002328,dataset/SCAMPS/scamps_videos/P002328.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P002329,dataset/SCAMPS/scamps_videos/P002329.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P002330,dataset/SCAMPS/scamps_videos/P002330.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P002331,dataset/SCAMPS/scamps_videos/P002331.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P002332,dataset/SCAMPS/scamps_videos/P002332.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P002333,dataset/SCAMPS/scamps_videos/P002333.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P002334,dataset/SCAMPS/scamps_videos/P002334.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P002335,dataset/SCAMPS/scamps_videos/P002335.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P002336,dataset/SCAMPS/scamps_videos/P002336.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P002337,dataset/SCAMPS/scamps_videos/P002337.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P002338,dataset/SCAMPS/scamps_videos/P002338.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P002339,dataset/SCAMPS/scamps_videos/P002339.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P002340,dataset/SCAMPS/scamps_videos/P002340.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P002341,dataset/SCAMPS/scamps_videos/P002341.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P002342,dataset/SCAMPS/scamps_videos/P002342.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P002343,dataset/SCAMPS/scamps_videos/P002343.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P002344,dataset/SCAMPS/scamps_videos/P002344.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P002345,dataset/SCAMPS/scamps_videos/P002345.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P002346,dataset/SCAMPS/scamps_videos/P002346.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P002347,dataset/SCAMPS/scamps_videos/P002347.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P002348,dataset/SCAMPS/scamps_videos/P002348.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P002349,dataset/SCAMPS/scamps_videos/P002349.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P002350,dataset/SCAMPS/scamps_videos/P002350.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P002351,dataset/SCAMPS/scamps_videos/P002351.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P002352,dataset/SCAMPS/scamps_videos/P002352.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P002353,dataset/SCAMPS/scamps_videos/P002353.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P002354,dataset/SCAMPS/scamps_videos/P002354.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P002355,dataset/SCAMPS/scamps_videos/P002355.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P002356,dataset/SCAMPS/scamps_videos/P002356.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P002357,dataset/SCAMPS/scamps_videos/P002357.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P002358,dataset/SCAMPS/scamps_videos/P002358.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P002359,dataset/SCAMPS/scamps_videos/P002359.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P002360,dataset/SCAMPS/scamps_videos/P002360.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P002361,dataset/SCAMPS/scamps_videos/P002361.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P002362,dataset/SCAMPS/scamps_videos/P002362.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P002363,dataset/SCAMPS/scamps_videos/P002363.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P002364,dataset/SCAMPS/scamps_videos/P002364.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P002365,dataset/SCAMPS/scamps_videos/P002365.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P002366,dataset/SCAMPS/scamps_videos/P002366.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P002367,dataset/SCAMPS/scamps_videos/P002367.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P002368,dataset/SCAMPS/scamps_videos/P002368.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P002369,dataset/SCAMPS/scamps_videos/P002369.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P002370,dataset/SCAMPS/scamps_videos/P002370.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P002371,dataset/SCAMPS/scamps_videos/P002371.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
